-0.01 ;-0.03 ;1.01 ;-21.78 ;-60.31  ;1842.02
-0.01 ;-0.03 ;1.01 ;-21.79 ;-60.34  ;1843.03
-0.01 ;-0.03 ;1.01 ;-21.79 ;-60.37  ;1844.04
-0.01 ;-0.03 ;1.01 ;-21.80 ;-60.40  ;1845.05
-0.00 ;-0.03 ;1.01 ;-21.80 ;-60.44  ;1846.07
-0.01 ;-0.03 ;1.01 ;-21.81 ;-60.47  ;1847.08
-0.01 ;-0.03 ;1.01 ;-21.82 ;-60.50  ;1848.09
-0.01 ;-0.03 ;1.01 ;-21.82 ;-60.53  ;1849.10
-0.01 ;-0.03 ;1.01 ;-21.83 ;-60.57  ;1850.12
-0.01 ;-0.03 ;1.01 ;-21.84 ;-60.60  ;1851.13
-0.01 ;-0.03 ;1.01 ;-21.84 ;-60.63  ;1852.15
-0.01 ;-0.03 ;1.01 ;-21.85 ;-60.66  ;1853.16
-0.01 ;-0.03 ;1.01 ;-21.85 ;-60.70  ;1854.17
-0.01 ;-0.03 ;1.01 ;-21.86 ;-60.73  ;1855.18
-0.01 ;-0.03 ;1.01 ;-21.86 ;-60.76  ;1856.20
-0.01 ;-0.03 ;1.01 ;-21.87 ;-60.79  ;1857.21
-0.00 ;-0.03 ;1.01 ;-21.87 ;-60.82  ;1858.22
-0.00 ;-0.03 ;1.01 ;-21.88 ;-60.86  ;1859.23
-0.01 ;-0.03 ;1.01 ;-21.88 ;-60.89  ;1860.25
-0.01 ;-0.03 ;1.01 ;-21.89 ;-60.92  ;1861.26
-0.01 ;-0.03 ;1.01 ;-21.90 ;-60.95  ;1862.27
-0.01 ;-0.03 ;1.01 ;-21.90 ;-60.99  ;1863.29
-0.01 ;-0.03 ;1.01 ;-21.91 ;-61.02  ;1864.30
-0.01 ;-0.03 ;1.01 ;-21.91 ;-61.05  ;1865.31
-0.01 ;-0.03 ;1.01 ;-21.92 ;-61.08  ;1866.32
-0.01 ;-0.03 ;1.01 ;-21.93 ;-61.11  ;1867.34
-0.01 ;-0.03 ;1.01 ;-21.93 ;-61.15  ;1868.35
-0.01 ;-0.03 ;1.01 ;-21.94 ;-61.18  ;1869.36
-0.01 ;-0.03 ;1.01 ;-21.94 ;-61.21  ;1870.37
-0.01 ;-0.03 ;1.01 ;-21.95 ;-61.24  ;1871.39
-0.01 ;-0.03 ;1.01 ;-21.95 ;-61.27  ;1872.40
-0.01 ;-0.03 ;1.01 ;-21.96 ;-61.30  ;1873.41
-0.01 ;-0.03 ;1.01 ;-21.97 ;-61.34  ;1874.43
-0.01 ;-0.03 ;1.01 ;-21.97 ;-61.37  ;1875.44
-0.01 ;-0.03 ;1.01 ;-21.98 ;-61.40  ;1876.45
-0.01 ;-0.03 ;1.01 ;-21.98 ;-61.43  ;1877.47
-0.01 ;-0.03 ;1.01 ;-21.99 ;-61.47  ;1878.48
-0.01 ;-0.03 ;1.01 ;-22.00 ;-61.50  ;1879.49
-0.01 ;-0.03 ;1.01 ;-22.00 ;-61.53  ;1880.50
-0.01 ;-0.03 ;1.01 ;-22.01 ;-61.56  ;1881.52
-0.01 ;-0.03 ;1.01 ;-22.01 ;-61.60  ;1882.53
-0.00 ;-0.03 ;1.01 ;-22.02 ;-61.63  ;1883.54
-0.00 ;-0.03 ;1.01 ;-22.02 ;-61.66  ;1884.56
-0.01 ;-0.03 ;1.01 ;-22.03 ;-61.69  ;1885.57
-0.01 ;-0.03 ;1.01 ;-22.04 ;-61.72  ;1886.58
-0.01 ;-0.03 ;1.01 ;-22.04 ;-61.76  ;1887.60
-0.01 ;-0.03 ;1.01 ;-22.05 ;-61.79  ;1888.61
